fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),fac_update,convenient src (4),convenient src (5)
사설,https://15774129.go.kr/BCUser/facilitypic/3000000187/1707810540920.PNG,천주교 금상동성당 하늘자리,전라북도 전주시 덕진구 전진로 107-13 (금상동),tel:063-245-0091,063-245-0091,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,3개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465350873619_3000000108_0.jpg,용미리건물식추모의집,"경기도 파주시 광탄면 진지로 151 (용미리, 추모의집)",tel:031-943-3937,031-943-3937,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,21개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000001973/1707810697766.PNG,(재)밀양추모공원묘원,경상남도 밀양시 무안면 창밀로 2890-150 (운정리),tel:070-8230-1009,070-8230-1009,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,98개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/1465351072551_3000000109_0.jpg,용미리벽식추모의집,"경기도 파주시 광탄면 명봉산로262번길 290 (용미리, 용미1리1묘지공원안내실)",tel:031-943-1930,031-943-1930,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,21개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/1465351519878_3000000110_0.jpg,용미리분묘형추모의집,"경기도 파주시 광탄면 명봉산로262번길 290 (용미리, 용미1리1묘지공원안내실)",tel:031-943-1930,031-943-1930,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,21개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465351304038_3000000111_0.jpg,용미리왕릉벽식추모의집,"경기도 파주시 광탄면 명봉산로262번길 290 (용미리, 용미1리1묘지공원안내실)",tel:031-943-1930,031-943-1930,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,21개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001399/1707810791717.PNG,보현정사,전라남도 목포시 삼학로 346-1 (용해동),tel:061-279-7388,061-279-7388,,,,97개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1544603827219_3000000061_0.jpg,(재)서호추모공원,경기도 평택시 청북읍 고렴길 161-12 (고렴리),tel:031-683-4505,031-683-4505,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,56개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1345786871441_3000000129_0.jpg,서울시립승화원 추모의집,경기도 고양시 덕양구 통일로 504 (대자동),tel:031-960-0236,031-960-0236,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,21개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000002055/1707810861056.PNG,천주교안동교구 봉안경당,"경상북도 예천군 지보면 지풍로 983-41 (암천리, 농은수련관)",tel:054-655-1781,054-655-1781,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,11개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002244/1707811089676.PNG,보장사 영각당,경기도 안양시 만안구 예술공원로131번길 11 (석수동),tel:031-471-3322,031-471-3322,,,,78개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001965/1707810604267.PNG,화엄사,부산광역시 동구 구봉중길 48-10 (초량동),tel:051-468-8080,051-468-8080,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,98개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1433390770240_7000001065_0.jpg,다보정사 안미원,경기도 포천시 창수면 옥수로262번길 98 (주원리),tel:031-531-0561,031-531-0561,https://15774129.go.kr/img/portal/sub/mark4.png,,,9개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000033/1466403176233.jpg,추모공원 하늘문,경기도 고양시 덕양구 보광로106번길 46 (벽제동),tel:031-962-7579,031-962-7579,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,0개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001394/1707811678780.PNG,재단법인 세심사하늘공원,"전라남도 구례군 구례읍 섬진강로 348-33 (계산리, 하늘공원)",tel:061-782-0190,061-782-0190,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,119개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001369/1707811441803.PNG,천주교용인공원묘원(봉안),"경기도 용인시 처인구 모현면 오산로 154-62 (오산리, 천주교공원묘지)",tel:031-334-0807,031-334-0807,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,88개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1464325624006_3000000164_0.jpg,홍성추모공원봉안당,충남 홍성군 금마면 금마로516번길 85,tel:041-633-7780,041-633-7780,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,131개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1339549675509_7000000285_0.JPG,청풍추모공원,충청북도 제천시 금성면 신담길 46 (월굴리),tel:043-644-4441,043-644-4441,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,3개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002181/1707811990959.PNG,동천교회 납골묘,경기도 이천시 설성면 설성로240번길 285 (장천리),tel:02-831-0070,02-831-0070,,,,83개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002749/1707963802044.PNG,대국사,"경상북도 청도군 금천면 소천길 68 (사전리, 대국사)",tel:054-371-0101,054-371-0101,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,18개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002139/1707811593223.PNG,대한불교조계종관음사,서울특별시 관악구 승방1길 109-80 (남현동),tel:02-582-8609,02-582-8609,,,,85개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1691046581975.jpg,상월사 봉안당,경기도 안성시 양성면 천덕산로 919 (동항리),tel:031-674-3542,031-674-3542,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,28개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002133/1707811756792.PNG,전통사찰95호 동도사,"경기도 용인시 처인구 이동읍 어진로 842, 동도사 (어비리)",tel:031-333-7417,031-333-7417,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,85개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002544/1707812056744.PNG,석예정사,경기도 의왕시 안골로 44-3 (고천동),tel:031-451-0653,031-451-0653,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,57개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000163/1707812182487.PNG,(재)경춘공원묘원 봉안당,강원특별자치도 춘천시 서면 노동길 181 (안보리),tel:033-263-7300,033-263-7300,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,3개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1715236079907.JPG,남한강공원묘원(봉안),경기도 여주시 가남읍 송삼로 459-35 (금곡리),tel:031-882-6689,031-882-6689,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,18개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1600932790824_3000002006_0.jpg,양산 석굴암 극락전 추모관,"경상남도 양산시 호계길 96-71 (호계동, 석굴암)",tel:055-388-0317,055-388-0317,https://15774129.go.kr/img/portal/sub/mark4.png,,,64개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001776/1707812121050.PNG,수암사 영혼의쉼터,경상남도 의령군 의령읍 수암로 267 (하리),tel:055-574-0056,055-574-0056,https://15774129.go.kr/img/portal/sub/mark4.png,,,8개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000160/1707812256446.PNG,천주교하늘공원 봉안당,"경상남도 양산시 상북면 공원로3길 19 (상삼리, 추모관)",tel:055-374-8733,055-374-8733,https://15774129.go.kr/img/portal/sub/mark4.png,,,62개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1679020184353.jpg,(사)민족불교해동조계종 해동사,전라남도 완도군 약산면 약산일주로 673 (해동리),tel:061-555-0879,061-555-0879,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,98개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1550558598414_3000000116_0.JPG,은하수공원 달님의집(봉안당),"세종특별자치시 정안세종로 1527 (산울동, 은하수공원)",tel:044-850-1340,044-850-1340,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,13개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/3000000066/1707812777084.PNG,속초시추모의집,강원특별자치도 속초시 이목로 196 (노학동),tel:033-635-7023,033-635-7023,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,162개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1693202319802.jpg,일산푸른솔추모공원,경기도 고양시 일산동구 성현로 426-32 (문봉동),tel:031-926-2304,031-926-2304,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,28개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000101/1707812696732.PNG,예산군추모의집 제1관,"충청남도 예산군 응봉면 예당로 1345-12 (평촌리, 예산군추모공원)",tel:041-339-8252,041-339-8252,,,,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000080/1707812980291.PNG,양구봉안공원 봉안당,강원특별자치도 양구군 양구읍 금강산로 518-40 (하리),tel:033-480-2577,033-480-2577,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002544/1707812056744.PNG,석예정사,경기도 의왕시 안골로 44-3 (고천동),tel:031-451-0653,031-451-0653,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,57개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000163/1707812182487.PNG,(재)경춘공원묘원 봉안당,강원특별자치도 춘천시 서면 노동길 181 (안보리),tel:033-263-7300,033-263-7300,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,3개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1560037917567_7000001618_0.gif,(주)청아공원,"경기도 고양시 일산동구 은마길 129 (설문동, 청아공원)",tel:031-977-9911,031-977-9911,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,43개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1469433815981_7000001349_0.png,별그리다(THE WALL),경기도 양평군 양동면 양동금곡1길 331 (삼산리),tel:031-333-1111,031-333-1111,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,10개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1468983596917_7000000883_0.JPG,삼성개발공원묘원(봉안),경기도 광주시 오포로 211-50 (능평동),tel:031-766-4260,031-766-4260,https://15774129.go.kr/img/portal/sub/mark4.png,,,0개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001337/1707872656449.PNG,학천사추모관,"전라남도 화순군 화순읍 덕음로 940-27 (삼천리, 학천사)",tel:061-375-7631,061-375-7631,https://15774129.go.kr/img/portal/sub/mark4.png,,,3개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1612249284994.jpg,봉안당 홈,경기도 성남시 분당구 판교로 808 (야탑동),tel:031-776-1700,031-776-1700,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,1개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1599801181236_7000001642_0.JPG,서대산추모공원 봉안당,충청남도 금산군 추부면 서대동기길 100 (서대리),tel:041-754-5108,041-754-5108,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,78개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000001641/1707873020993.PNG,(재)영봉추모공원,경상북도 영주시 이산면 봉화로 140-42 (신암리),tel:054-633-8700,054-633-8700,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,59개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001402/1707873084090.PNG,강촌추모원,강원특별자치도 춘천시 남산면 강촌길 31-29 (강촌리),tel:033-261-0144,033-261-0144,https://15774129.go.kr/img/portal/sub/mark4.png,,,113개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1524026765978_7000000567_0.jpg,(재)서현추모공원,경기도 파주시 광탄면 명봉산로 277 (용미리),tel:031-947-4114,031-947-4114,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,44개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/3000000171/1707984148683.PNG,재단법인 효천추모공원,경상북도 청도군 매전면 중앙로 84-500 (송원리),tel:054-372-8900,054-372-8900,,,,7개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001488/1707872545433.PNG,(재)안동추모공원(봉안당),경상북도 안동시 풍산읍 본마을길 36-69 (노리),tel:054-843-7023,054-843-7023,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,72개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1702261442664.1478741046_246822725254957(1).jpeg,(재)여주세종추모공원 봉안당,경기도 여주시 흥천면 샘다리길 105 (흥천면 상대리 27-6),tel:031-634-4960,031-634-4960,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,16개월전 업데이트,,
