ID,구분,시설명,주소,전화번호,사진유무,가격유무,좌표중복,인접시설,상태,사진링크,네이버지도(링크),구글지도(링크)
826,봉안당,한국불교태고종 해원정사,광주광역시 동구 분산길 100,054-975-7594,O,X,X,,미흡 (가격),"[대표](https://places.googleapis.com/v1/places/ChIJJa4dEbjeZTUR3f1IkY_izKo/photos/AZLasHoJb8xc84V0H0kunDnX-QjKZaujsrBke4LaQ4IC7gRTmeudufHtzEFzJWKaVAxE8ybZSicmVJrNwUaWHjUJ4Dk4WifDReAz4gt-YluUJnbWmwwqfso4p0HHasBkPqOUg5Y7GjtzuNC_rlGjq-rXTUmTeBJjxFGz77OjOmWpUEhu8L4_tY4yan75o7s98DJ1uaOuUPuu5v7qqMV5dt_9F5mOhhQHPVV3xjJVdAXTzjfWnrBB2MiOpt_5qEQuv4E-zoGaZ7bICZ73WS_43R9K8EyJC4t0Ky-GCUxki9nv0x-L5BaT-xbK4nHRJQbD6NdhA6aK3rjW2nRKbRvQgUgKvUku-8P-dQgd7gNJ3IsU3mcOixqYEOLlmP7nf-jkAKul9NhOXliMUv2DJobQsrnmngboJoWiyDi0ew2oDYmADvEIwRc/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg), [추가](https://places.googleapis.com/v1/places/ChIJJa4dEbjeZTUR3f1IkY_izKo/photos/AZLasHoJb8xc84V0H0kunDnX-QjKZaujsrBke4LaQ4IC7gRTmeudufHtzEFzJWKaVAxE8ybZSicmVJrNwUaWHjUJ4Dk4WifDReAz4gt-YluUJnbWmwwqfso4p0HHasBkPqOUg5Y7GjtzuNC_rlGjq-rXTUmTeBJjxFGz77OjOmWpUEhu8L4_tY4yan75o7s98DJ1uaOuUPuu5v7qqMV5dt_9F5mOhhQHPVV3xjJVdAXTzjfWnrBB2MiOpt_5qEQuv4E-zoGaZ7bICZ73WS_43R9K8EyJC4t0Ky-GCUxki9nv0x-L5BaT-xbK4nHRJQbD6NdhA6aK3rjW2nRKbRvQgUgKvUku-8P-dQgd7gNJ3IsU3mcOixqYEOLlmP7nf-jkAKul9NhOXliMUv2DJobQsrnmngboJoWiyDi0ew2oDYmADvEIwRc/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg)",https://map.naver.com/v5/search/%ED%95%9C%EA%B5%AD%EB%B6%88%EA%B5%90%ED%83%9C%EA%B3%A0%EC%A2%85%20%ED%95%B4%EC%9B%90%EC%A0%95%EC%82%AC,https://www.google.com/maps/search/?api=1&query=%ED%95%9C%EA%B5%AD%EB%B6%88%EA%B5%90%ED%83%9C%EA%B3%A0%EC%A2%85%20%ED%95%B4%EC%9B%90%EC%A0%95%EC%82%AC%20%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%8F%99%EA%B5%AC%20%EB%B6%84%EC%82%B0%EA%B8%B8%20100
828,봉안당,서동사,전라남도 해남군 화원면 절골길 244,061-532-0415,O,X,X,,미흡 (가격),"[대표](https://places.googleapis.com/v1/places/ChIJo_i-YPSgczURkxj34N56jsA/photos/AZLasHqk1F8fjMHHtskadyDVyBqG5MoVR4nREPqm5-iulCeWC0pS3rSrA5hm5L2meYySwNxQUbYIUAym5zc-HIWksQkj4cZ16p8WOdrx-1WTDxM8rngmBn-MJY1c97RfefJo1MBcNWCDjh4pYAG0IR3E9uJ9Nv-08Zo80ogWOfZfDMF1Zf34DLWqR1TWApgZEMEviFhRv3d3fMpNShNqAeAbFjJVxqHqAx4fhX9nnweetqK8qLy9C1En_Xv-szKXMkyksc_i2qR7mn0aUalohC3SaXGwU6f_R_0YXtf05UlWWKLfJPe_KGtd6xLBvRqITIVxMXT_bMn6wFjAr6nsDeQvtgYEReapMGggxnViIn13v4j5Mx5mj36557fU0IiSTc2r7TtCQVefINnOyQCw0eN17rwB6GLtHgKCdZtpJtDV7I8QMgI/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg), [추가](https://places.googleapis.com/v1/places/ChIJo_i-YPSgczURkxj34N56jsA/photos/AZLasHqk1F8fjMHHtskadyDVyBqG5MoVR4nREPqm5-iulCeWC0pS3rSrA5hm5L2meYySwNxQUbYIUAym5zc-HIWksQkj4cZ16p8WOdrx-1WTDxM8rngmBn-MJY1c97RfefJo1MBcNWCDjh4pYAG0IR3E9uJ9Nv-08Zo80ogWOfZfDMF1Zf34DLWqR1TWApgZEMEviFhRv3d3fMpNShNqAeAbFjJVxqHqAx4fhX9nnweetqK8qLy9C1En_Xv-szKXMkyksc_i2qR7mn0aUalohC3SaXGwU6f_R_0YXtf05UlWWKLfJPe_KGtd6xLBvRqITIVxMXT_bMn6wFjAr6nsDeQvtgYEReapMGggxnViIn13v4j5Mx5mj36557fU0IiSTc2r7TtCQVefINnOyQCw0eN17rwB6GLtHgKCdZtpJtDV7I8QMgI/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg)",https://map.naver.com/v5/search/%EC%84%9C%EB%8F%99%EC%82%AC,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EB%8F%99%EC%82%AC%20%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84%20%ED%95%B4%EB%82%A8%EA%B5%B0%20%ED%99%94%EC%9B%90%EB%A9%B4%20%EC%A0%88%EA%B3%A8%EA%B8%B8%20244
829,봉안당,부활의집,전라남도 나주시 다도면 다도로 187,070-8282-8223,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001962/1707973202765.PNG)",https://map.naver.com/v5/search/%EB%B6%80%ED%99%9C%EC%9D%98%EC%A7%91,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%ED%99%9C%EC%9D%98%EC%A7%91%20%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84%20%EB%82%98%EC%A3%BC%EC%8B%9C%20%EB%8B%A4%EB%8F%84%EB%A9%B4%20%EB%8B%A4%EB%8F%84%EB%A1%9C%20187
830,봉안당,남국선원봉안탑,제주특별자치도 서귀포시 상효동 산39-1,064-733-2278,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/3000000025/1707984466015.PNG)",https://map.naver.com/v5/search/%EB%82%A8%EA%B5%AD%EC%84%A0%EC%9B%90%EB%B4%89%EC%95%88%ED%83%91,https://www.google.com/maps/search/?api=1&query=%EB%82%A8%EA%B5%AD%EC%84%A0%EC%9B%90%EB%B4%89%EC%95%88%ED%83%91%20%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%83%81%ED%9A%A8%EB%8F%99%20%EC%82%B039-1
831,봉안당,밀양성당천상낙원,경상남도 밀양시 밀양대공원로 74,055-356-4023,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001802/1708309421037.PNG)",https://map.naver.com/v5/search/%EB%B0%80%EC%96%91%EC%84%B1%EB%8B%B9%EC%B2%9C%EC%83%81%EB%82%99%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EB%B0%80%EC%96%91%EC%84%B1%EB%8B%B9%EC%B2%9C%EC%83%81%EB%82%99%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EB%B0%80%EC%96%91%EC%8B%9C%20%EB%B0%80%EC%96%91%EB%8C%80%EA%B3%B5%EC%9B%90%EB%A1%9C%2074
832,봉안당,노인요양원프란치스꼬의집,경상남도 진주시 남강로 1473,055-760-3700,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/3000000029/1708316054448.PNG)",https://map.naver.com/v5/search/%EB%85%B8%EC%9D%B8%EC%9A%94%EC%96%91%EC%9B%90%ED%94%84%EB%9E%80%EC%B9%98%EC%8A%A4%EA%BC%AC%EC%9D%98%EC%A7%91,https://www.google.com/maps/search/?api=1&query=%EB%85%B8%EC%9D%B8%EC%9A%94%EC%96%91%EC%9B%90%ED%94%84%EB%9E%80%EC%B9%98%EC%8A%A4%EA%BC%AC%EC%9D%98%EC%A7%91%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EC%A7%84%EC%A3%BC%EC%8B%9C%20%EB%82%A8%EA%B0%95%EB%A1%9C%201473
833,봉안당,미래사,경상남도 함안군 여항면 여항로 75,055-583-5637,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001756/1708329390751.PNG)",https://map.naver.com/v5/search/%EB%AF%B8%EB%9E%98%EC%82%AC,https://www.google.com/maps/search/?api=1&query=%EB%AF%B8%EB%9E%98%EC%82%AC%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%ED%95%A8%EC%95%88%EA%B5%B0%20%EC%97%AC%ED%95%AD%EB%A9%B4%20%EC%97%AC%ED%95%AD%EB%A1%9C%2075
834,봉안당,국원하늘정원추모공원,경상남도 사천시 곤명면 막골길 267-195 은적납골공원,010-4540-4581,O,X,X,,미흡 (가격),"[대표](https://places.googleapis.com/v1/places/ChIJz-NOdFYLbzURnVvKwjoLZfQ/photos/AZLasHoEN0wAM4lFI7ZX3nAKjsAMAqaIua0TwhhDASRiPBKbsuX_kb76c3-9_oa22BGXQPje_O9Z5zRgkodHWxGIg6AjZQvePbcIuM2JWOrKOVc9DleA9rZNA3P-iPaR7jySj2pKHUA06zivkcBVBkC-F5I9ZqJztCcjTuob8yYXo76Q2TkEV33HT5t0ATMHbDbXk1x78HePn1D41tfjByNnY-N9vUOPILwyK13fsXnU_R50Mm23slVi0xVFbyMv262r1CKb-kwuhydhBf7yjo96uhMVZ1Q6d7c-1OfcO1kRDbquGeBWZZ9l4-ZhFVxEo_ac8RMO7ziG1roheKoTilTlybx8P3b_RAw4Essc5xKoUZ8oASGtRSRlFxyoBSc3Pq1VoFX5TLfvWECAN0lefcvMwFjPp3WG6b6IH-HRONKZpaNr9Do/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg), [추가](https://places.googleapis.com/v1/places/ChIJz-NOdFYLbzURnVvKwjoLZfQ/photos/AZLasHoEN0wAM4lFI7ZX3nAKjsAMAqaIua0TwhhDASRiPBKbsuX_kb76c3-9_oa22BGXQPje_O9Z5zRgkodHWxGIg6AjZQvePbcIuM2JWOrKOVc9DleA9rZNA3P-iPaR7jySj2pKHUA06zivkcBVBkC-F5I9ZqJztCcjTuob8yYXo76Q2TkEV33HT5t0ATMHbDbXk1x78HePn1D41tfjByNnY-N9vUOPILwyK13fsXnU_R50Mm23slVi0xVFbyMv262r1CKb-kwuhydhBf7yjo96uhMVZ1Q6d7c-1OfcO1kRDbquGeBWZZ9l4-ZhFVxEo_ac8RMO7ziG1roheKoTilTlybx8P3b_RAw4Essc5xKoUZ8oASGtRSRlFxyoBSc3Pq1VoFX5TLfvWECAN0lefcvMwFjPp3WG6b6IH-HRONKZpaNr9Do/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg)",https://map.naver.com/v5/search/%EA%B5%AD%EC%9B%90%ED%95%98%EB%8A%98%EC%A0%95%EC%9B%90%EC%B6%94%EB%AA%A8%EA%B3%B5%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EA%B5%AD%EC%9B%90%ED%95%98%EB%8A%98%EC%A0%95%EC%9B%90%EC%B6%94%EB%AA%A8%EA%B3%B5%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EC%82%AC%EC%B2%9C%EC%8B%9C%20%EA%B3%A4%EB%AA%85%EB%A9%B4%20%EB%A7%89%EA%B3%A8%EA%B8%B8%20267-195%20%EC%9D%80%EC%A0%81%EB%82%A9%EA%B3%A8%EA%B3%B5%EC%9B%90
835,봉안당,대승불교법왕종 한광사,경상북도 영천시 신녕면 권응수길 126 (화남리  한광사),054-336-3533,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/3000000200/1707980991461.PNG)",https://map.naver.com/v5/search/%EB%8C%80%EC%8A%B9%EB%B6%88%EA%B5%90%EB%B2%95%EC%99%95%EC%A2%85%20%ED%95%9C%EA%B4%91%EC%82%AC,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%8A%B9%EB%B6%88%EA%B5%90%EB%B2%95%EC%99%95%EC%A2%85%20%ED%95%9C%EA%B4%91%EC%82%AC%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%98%81%EC%B2%9C%EC%8B%9C%20%EC%8B%A0%EB%85%95%EB%A9%B4%20%EA%B6%8C%EC%9D%91%EC%88%98%EA%B8%B8%20126%20(%ED%99%94%EB%82%A8%EB%A6%AC%2C%20%ED%95%9C%EA%B4%91%EC%82%AC)
836,봉안당,천일추모공원,전라남도 함평군 월야면 밀재로 1827 천일추모공원,062-385-1101,O,X,X,,미흡 (가격),"[대표](https://places.googleapis.com/v1/places/ChIJdaiAf4yAcTUR0o-njFEyono/photos/AZLasHqGPhRA3zKcfuICdbBipn0w8okD_c8HeY-kU7zOQmv5dwsDOvtCoW-wMB8HsbR50E7Zo5YC1KIFlcGwU8SscXExURj_VniRSrxrYkejD_rnwUyMdxvQ9kG40SzCtPv_o5QBfG80nfv8RAQD4u3QqbCfd13rWj-e6ymIB0aUX3O-zWQaP1kUpf7i7qMvbjQO0tU4UqQJK4tZgoM68K1jNJFXh86xoBrpik3uXjleMhUfHSu1-bHC3MKT6Xtcgqh4LcvKqWtZG08jQCITBn9NohXwL08bB6u-D1ehB5DCP5BRMRWQmAiuOU9hevPyKb--m8pNJ0DL9h5mFzDCxwZOueVOkgGMIKxDoRqv8aZ_bMzwVag-Yxwar37gzdM0MhreJndhlCFeSiBE3zAL23vGYJcMdOeOFI6yVdSrIMfTiy6D-fCDwQFBuNp5PwllTg/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg), [추가](https://places.googleapis.com/v1/places/ChIJdaiAf4yAcTUR0o-njFEyono/photos/AZLasHqGPhRA3zKcfuICdbBipn0w8okD_c8HeY-kU7zOQmv5dwsDOvtCoW-wMB8HsbR50E7Zo5YC1KIFlcGwU8SscXExURj_VniRSrxrYkejD_rnwUyMdxvQ9kG40SzCtPv_o5QBfG80nfv8RAQD4u3QqbCfd13rWj-e6ymIB0aUX3O-zWQaP1kUpf7i7qMvbjQO0tU4UqQJK4tZgoM68K1jNJFXh86xoBrpik3uXjleMhUfHSu1-bHC3MKT6Xtcgqh4LcvKqWtZG08jQCITBn9NohXwL08bB6u-D1ehB5DCP5BRMRWQmAiuOU9hevPyKb--m8pNJ0DL9h5mFzDCxwZOueVOkgGMIKxDoRqv8aZ_bMzwVag-Yxwar37gzdM0MhreJndhlCFeSiBE3zAL23vGYJcMdOeOFI6yVdSrIMfTiy6D-fCDwQFBuNp5PwllTg/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg)",https://map.naver.com/v5/search/%EC%B2%9C%EC%9D%BC%EC%B6%94%EB%AA%A8%EA%B3%B5%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EC%B2%9C%EC%9D%BC%EC%B6%94%EB%AA%A8%EA%B3%B5%EC%9B%90%20%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84%20%ED%95%A8%ED%8F%89%EA%B5%B0%20%EC%9B%94%EC%95%BC%EB%A9%B4%20%EB%B0%80%EC%9E%AC%EB%A1%9C%201827%20%EC%B2%9C%EC%9D%BC%EC%B6%94%EB%AA%A8%EA%B3%B5%EC%9B%90
837,봉안당,추모관천상의집,전라남도 해남군 해남읍 해남로 160-83,061-534-1304,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/3000000191/1707982295414.PNG)",https://map.naver.com/v5/search/%EC%B6%94%EB%AA%A8%EA%B4%80%EC%B2%9C%EC%83%81%EC%9D%98%EC%A7%91,https://www.google.com/maps/search/?api=1&query=%EC%B6%94%EB%AA%A8%EA%B4%80%EC%B2%9C%EC%83%81%EC%9D%98%EC%A7%91%20%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84%20%ED%95%B4%EB%82%A8%EA%B5%B0%20%ED%95%B4%EB%82%A8%EC%9D%8D%20%ED%95%B4%EB%82%A8%EB%A1%9C%20160-83
838,봉안당,대한불교조계종광덕사,경상북도 성주군 용암면 용계1길 50-12,053-763-0068,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/7000000861/1707981699453.PNG)",https://map.naver.com/v5/search/%EB%8C%80%ED%95%9C%EB%B6%88%EA%B5%90%EC%A1%B0%EA%B3%84%EC%A2%85%EA%B4%91%EB%8D%95%EC%82%AC,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%ED%95%9C%EB%B6%88%EA%B5%90%EC%A1%B0%EA%B3%84%EC%A2%85%EA%B4%91%EB%8D%95%EC%82%AC%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%84%B1%EC%A3%BC%EA%B5%B0%20%EC%9A%A9%EC%95%94%EB%A9%B4%20%EC%9A%A9%EA%B3%841%EA%B8%B8%2050-12
839,봉안당,무량사 납골당,경상남도 창원시 의창구 북면 무릉산길 126,055-253-1808,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/3000000180/1707981883806.PNG)",https://map.naver.com/v5/search/%EB%AC%B4%EB%9F%89%EC%82%AC%20%EB%82%A9%EA%B3%A8%EB%8B%B9,https://www.google.com/maps/search/?api=1&query=%EB%AC%B4%EB%9F%89%EC%82%AC%20%EB%82%A9%EA%B3%A8%EB%8B%B9%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EC%B0%BD%EC%9B%90%EC%8B%9C%20%EC%9D%98%EC%B0%BD%EA%B5%AC%20%EB%B6%81%EB%A9%B4%20%EB%AC%B4%EB%A6%89%EC%82%B0%EA%B8%B8%20126
840,봉안당,한국불교원각종 장수사,대구광역시 달성군 옥포면 옥계길 16-1(본리리  장수사),053-615-9004,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001448/1707980624712.PNG)",https://map.naver.com/v5/search/%ED%95%9C%EA%B5%AD%EB%B6%88%EA%B5%90%EC%9B%90%EA%B0%81%EC%A2%85%20%EC%9E%A5%EC%88%98%EC%82%AC,https://www.google.com/maps/search/?api=1&query=%ED%95%9C%EA%B5%AD%EB%B6%88%EA%B5%90%EC%9B%90%EA%B0%81%EC%A2%85%20%EC%9E%A5%EC%88%98%EC%82%AC%20%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%8B%AC%EC%84%B1%EA%B5%B0%20%EC%98%A5%ED%8F%AC%EB%A9%B4%20%EC%98%A5%EA%B3%84%EA%B8%B8%2016-1(%EB%B3%B8%EB%A6%AC%EB%A6%AC%2C%20%EC%9E%A5%EC%88%98%EC%82%AC)
841,봉안당,극락사추모원 하늘정원,경상북도 칠곡군 지천면 창평리 산11,054-977-2223,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/1752625756966.png)",https://map.naver.com/v5/search/%EA%B7%B9%EB%9D%BD%EC%82%AC%EC%B6%94%EB%AA%A8%EC%9B%90%20%ED%95%98%EB%8A%98%EC%A0%95%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EA%B7%B9%EB%9D%BD%EC%82%AC%EC%B6%94%EB%AA%A8%EC%9B%90%20%ED%95%98%EB%8A%98%EC%A0%95%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%B9%A0%EA%B3%A1%EA%B5%B0%20%EC%A7%80%EC%B2%9C%EB%A9%B4%20%EC%B0%BD%ED%8F%89%EB%A6%AC%20%EC%82%B011
843,봉안당,지장선원,대구광역시 동구 갓바위로 35,053-744-0150,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001736/1707984619104.PNG)",https://map.naver.com/v5/search/%EC%A7%80%EC%9E%A5%EC%84%A0%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EC%A7%80%EC%9E%A5%EC%84%A0%EC%9B%90%20%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%8F%99%EA%B5%AC%20%EA%B0%93%EB%B0%94%EC%9C%84%EB%A1%9C%2035
844,봉안당,새하늘공원,경기도 양평군 지평면 고재길 90,031-771-2507,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/3000000057/1707981933292.PNG)",https://map.naver.com/v5/search/%EC%83%88%ED%95%98%EB%8A%98%EA%B3%B5%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EC%83%88%ED%95%98%EB%8A%98%EA%B3%B5%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%ED%8F%89%EA%B5%B0%20%EC%A7%80%ED%8F%89%EB%A9%B4%20%EA%B3%A0%EC%9E%AC%EA%B8%B8%2090
845,봉안당,동해사,대구광역시 동구 팔공산로292길 47,053-981-3181,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001718/1708315713044.PNG)",https://map.naver.com/v5/search/%EB%8F%99%ED%95%B4%EC%82%AC,https://www.google.com/maps/search/?api=1&query=%EB%8F%99%ED%95%B4%EC%82%AC%20%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%8F%99%EA%B5%AC%20%ED%8C%94%EA%B3%B5%EC%82%B0%EB%A1%9C292%EA%B8%B8%2047
846,봉안당,대한불교조계종화암사,충청북도 충주시 동량면 화암양목길 139,043-856-1895,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001690/1708481208916.PNG)",https://map.naver.com/v5/search/%EB%8C%80%ED%95%9C%EB%B6%88%EA%B5%90%EC%A1%B0%EA%B3%84%EC%A2%85%ED%99%94%EC%95%94%EC%82%AC,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%ED%95%9C%EB%B6%88%EA%B5%90%EC%A1%B0%EA%B3%84%EC%A2%85%ED%99%94%EC%95%94%EC%82%AC%20%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84%20%EC%B6%A9%EC%A3%BC%EC%8B%9C%20%EB%8F%99%EB%9F%89%EB%A9%B4%20%ED%99%94%EC%95%94%EC%96%91%EB%AA%A9%EA%B8%B8%20139
847,봉안당,석종사,충청북도 충주시 직동길 271-56 석종사,043-854-4505,O,X,X,,미흡 (가격),"[대표](https://places.googleapis.com/v1/places/ChIJCXoN7PKHZDURRKaXXxS8Jm8/photos/AZLasHoaA-K5Sjmn89pQTWgap7PH9RcBbdAM8PXaURfSRumoS7QoAsy0o_4FFyUUFwdwo7dcKrbvcHQXPMeBoYJsBa3jKsgDNDg2nf0H6rcMbrtC_J7Mc9EqM5GmzDP_YzuuMm8AwhcEPBtrHJjWfqBXDhUofylVZvsLcnhwzG_pglCzsvBQ-H2h58bzisdhYcoMF4TAqAOV0T6CnBJl6SP4r_0P_BoE3Pmsr3QPUYklUonvcY37AhYl1iT7K-PqiSJ7-pBS61zld-QcFYi_fNZP6Lz1WjCPIoyiGizMyKHhCigirabIJK8QiwqrJtelhLEiAmAqF2iwXIsD1wQRfS5iHB6Vsm3T_EihtrbxcHz53HczmMNgW8-dYilnNXPVedOa9w8Z_kD0C3bS3c1n9KoSXS__Tu29fFBBLIshbh2dPGi_MPohVWfSKij34AgT/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg), [추가](https://places.googleapis.com/v1/places/ChIJCXoN7PKHZDURRKaXXxS8Jm8/photos/AZLasHoaA-K5Sjmn89pQTWgap7PH9RcBbdAM8PXaURfSRumoS7QoAsy0o_4FFyUUFwdwo7dcKrbvcHQXPMeBoYJsBa3jKsgDNDg2nf0H6rcMbrtC_J7Mc9EqM5GmzDP_YzuuMm8AwhcEPBtrHJjWfqBXDhUofylVZvsLcnhwzG_pglCzsvBQ-H2h58bzisdhYcoMF4TAqAOV0T6CnBJl6SP4r_0P_BoE3Pmsr3QPUYklUonvcY37AhYl1iT7K-PqiSJ7-pBS61zld-QcFYi_fNZP6Lz1WjCPIoyiGizMyKHhCigirabIJK8QiwqrJtelhLEiAmAqF2iwXIsD1wQRfS5iHB6Vsm3T_EihtrbxcHz53HczmMNgW8-dYilnNXPVedOa9w8Z_kD0C3bS3c1n9KoSXS__Tu29fFBBLIshbh2dPGi_MPohVWfSKij34AgT/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg)",https://map.naver.com/v5/search/%EC%84%9D%EC%A2%85%EC%82%AC,https://www.google.com/maps/search/?api=1&query=%EC%84%9D%EC%A2%85%EC%82%AC%20%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84%20%EC%B6%A9%EC%A3%BC%EC%8B%9C%20%EC%A7%81%EB%8F%99%EA%B8%B8%20271-56%20%EC%84%9D%EC%A2%85%EC%82%AC
848,봉안당,안양사푸른공원,전라남도 장성군 삼계면 화산리 산144-5,061-394-9999,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/3000000078/1707984284379.PNG)",https://map.naver.com/v5/search/%EC%95%88%EC%96%91%EC%82%AC%ED%91%B8%EB%A5%B8%EA%B3%B5%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EC%95%88%EC%96%91%EC%82%AC%ED%91%B8%EB%A5%B8%EA%B3%B5%EC%9B%90%20%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84%20%EC%9E%A5%EC%84%B1%EA%B5%B0%20%EC%82%BC%EA%B3%84%EB%A9%B4%20%ED%99%94%EC%82%B0%EB%A6%AC%20%EC%82%B0144-5
